realm,name2,moku_olelo,moku,island_olelo,island,ecosystem_type,area_km2,year
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Pasture,22.87,2019
Terrestrial,KOOLAU MOL,Ko‘olau,koolau,Moloka‘i,molokai,Tree Cover,21.56,2019
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Barren,0.02,2013
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Beaches/Dunes,0.13,2013
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Cropland,0.32,2013
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Developed,5.7,2013
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Estuarine Wetlands,0.03,2013
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Freshwater Wetlands,0.41,2013
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Grass/Shrub,49.09,2013
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Pasture,1.88,2013
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Tree Cover,25.49,2013
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Barren,0.03,2016
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Beaches/Dunes,0.13,2016
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Cropland,0.32,2016
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Developed,5.88,2016
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Estuarine Wetlands,0.03,2016
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Freshwater Wetlands,0.41,2016
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Grass/Shrub,48.39,2016
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Pasture,1.88,2016
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Tree Cover,25.95,2016
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Barren,0.04,2019
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Beaches/Dunes,0.13,2019
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Cropland,0.34,2019
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Developed,5.66,2019
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Estuarine Wetlands,0.03,2019
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Freshwater Wetlands,0.41,2019
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Grass/Shrub,47.74,2019
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Pasture,1.88,2019
Terrestrial,LAHAINA,Lāhainā,lahaina,Maui,maui,Tree Cover,26.38,2019
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Barren,0.1,2013
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Beaches/Dunes,0.52,2013
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Cropland,20.75,2013
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Developed,0.88,2013
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Estuarine Wetlands,0.05,2013
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Freshwater Wetlands,1.32,2013
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Grass/Shrub,62.5,2013
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Pasture,0.29,2013
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Tree Cover,23.85,2013
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Barren,0.11,2016
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Beaches/Dunes,0.52,2016
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Cropland,20.75,2016
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Developed,0.91,2016
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Estuarine Wetlands,0.13,2016
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Freshwater Wetlands,1.32,2016
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Grass/Shrub,61.17,2016
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Pasture,0.29,2016
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Tree Cover,25.17,2016
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Barren,0.07,2019
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Beaches/Dunes,0.52,2019
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Cropland,3.36,2019
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Developed,0.84,2019
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Estuarine Wetlands,0.12,2019
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Freshwater Wetlands,1.32,2019
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Grass/Shrub,75.2,2019
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Pasture,1.59,2019
Terrestrial,KEALALOLOA,Kealaloloa,kealaloloa,Maui,maui,Tree Cover,26.73,2019
Terrestrial,KULA,Kula,kula,Maui,maui,Barren,8.67,2013
Terrestrial,KULA,Kula,kula,Maui,maui,Beaches/Dunes,0.44,2013
Terrestrial,KULA,Kula,kula,Maui,maui,Cropland,49.94,2013
Terrestrial,KULA,Kula,kula,Maui,maui,Developed,10.64,2013
Terrestrial,KULA,Kula,kula,Maui,maui,Estuarine Wetlands,0.16,2013
Terrestrial,KULA,Kula,kula,Maui,maui,Freshwater Wetlands,0.71,2013
Terrestrial,KULA,Kula,kula,Maui,maui,Grass/Shrub,51,2013
Terrestrial,KULA,Kula,kula,Maui,maui,Pasture,125.49,2013
Terrestrial,KULA,Kula,kula,Maui,maui,Tree Cover,31.05,2013
Terrestrial,KULA,Kula,kula,Maui,maui,Barren,8.67,2016
Terrestrial,KULA,Kula,kula,Maui,maui,Beaches/Dunes,0.44,2016
Terrestrial,KULA,Kula,kula,Maui,maui,Cropland,49.94,2016
Terrestrial,KULA,Kula,kula,Maui,maui,Developed,10.68,2016
Terrestrial,KULA,Kula,kula,Maui,maui,Estuarine Wetlands,0.18,2016
Terrestrial,KULA,Kula,kula,Maui,maui,Freshwater Wetlands,0.71,2016
Terrestrial,KULA,Kula,kula,Maui,maui,Grass/Shrub,49.75,2016
Terrestrial,KULA,Kula,kula,Maui,maui,Pasture,125.49,2016
Terrestrial,KULA,Kula,kula,Maui,maui,Tree Cover,32.24,2016
Terrestrial,KULA,Kula,kula,Maui,maui,Barren,8.73,2019
Terrestrial,KULA,Kula,kula,Maui,maui,Beaches/Dunes,0.44,2019
Terrestrial,KULA,Kula,kula,Maui,maui,Cropland,11.02,2019
Terrestrial,KULA,Kula,kula,Maui,maui,Developed,10.68,2019
Terrestrial,KULA,Kula,kula,Maui,maui,Estuarine Wetlands,0.2,2019
Terrestrial,KULA,Kula,kula,Maui,maui,Freshwater Wetlands,0.71,2019
Terrestrial,KULA,Kula,kula,Maui,maui,Grass/Shrub,86.56,2019
Terrestrial,KULA,Kula,kula,Maui,maui,Pasture,127.03,2019
Terrestrial,KULA,Kula,kula,Maui,maui,Tree Cover,33.01,2019
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Barren,21.88,2013
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Beaches/Dunes,0.09,2013
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Cropland,0.13,2013
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Developed,5.68,2013
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Estuarine Wetlands,0.81,2013
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Freshwater Wetlands,0,2013
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Grass/Shrub,19.42,2013
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Pasture,93.86,2013
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Tree Cover,3.35,2013
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Barren,21.61,2016
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Beaches/Dunes,0.09,2016
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Cropland,0.13,2016
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Developed,5.71,2016
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Estuarine Wetlands,0.82,2016
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Freshwater Wetlands,0,2016
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Grass/Shrub,19.43,2016
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Pasture,93.86,2016
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Tree Cover,3.56,2016
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Barren,21.56,2019
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Beaches/Dunes,0.09,2019
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Cropland,0.18,2019
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Developed,5.58,2019
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Estuarine Wetlands,0.66,2019
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Freshwater Wetlands,0,2019
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Grass/Shrub,19.46,2019
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Pasture,93.81,2019
Terrestrial,HONUAULA,Honua‘ula,honuaula,Maui,maui,Tree Cover,3.79,2019
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Barren,6.53,2013
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Beaches/Dunes,0,2013
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Cropland,0,2013
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Developed,0,2013
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Estuarine Wetlands,0.25,2013
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Freshwater Wetlands,0,2013
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Grass/Shrub,29.37,2013
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Pasture,69.11,2013
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Tree Cover,1.73,2013
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Barren,6.44,2016
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Beaches/Dunes,0,2016
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Cropland,0,2016
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Developed,0,2016
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Estuarine Wetlands,0.24,2016
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Freshwater Wetlands,0,2016
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Grass/Shrub,29.5,2016
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Pasture,69.11,2016
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Tree Cover,1.75,2016
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Barren,6.37,2019
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Beaches/Dunes,0,2019
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Cropland,0,2019
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Developed,0,2019
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Estuarine Wetlands,0.24,2019
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Freshwater Wetlands,0,2019
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Grass/Shrub,29.52,2019
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Pasture,69.11,2019
Terrestrial,KAHIKINUI,Kahikinui,kahikinui,Maui,maui,Tree Cover,1.87,2019
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Barren,13.26,2013
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Beaches/Dunes,0.03,2013
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Cropland,0,2013
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Developed,0,2013
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Estuarine Wetlands,0.49,2013
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Freshwater Wetlands,8.9,2013
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Grass/Shrub,68.33,2013
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Pasture,41.66,2013
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Tree Cover,10.94,2013
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Barren,13.23,2016
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Beaches/Dunes,0.03,2016
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Cropland,0,2016
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Developed,0,2016
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Estuarine Wetlands,0.49,2016
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Freshwater Wetlands,8.9,2016
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Grass/Shrub,68.07,2016
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Pasture,41.66,2016
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Tree Cover,11.23,2016
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Barren,13.12,2019
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Beaches/Dunes,0.03,2019
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Cropland,0,2019
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Developed,0,2019
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Estuarine Wetlands,0.59,2019
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Freshwater Wetlands,8.9,2019
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Grass/Shrub,67.75,2019
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Pasture,41.66,2019
Terrestrial,KAUPO,Kaupō,kaupo,Maui,maui,Tree Cover,11.24,2019
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Barren,0.01,2013
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Beaches/Dunes,0.01,2013
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Cropland,0.24,2013
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Developed,0,2013
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Estuarine Wetlands,0,2013
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Freshwater Wetlands,22.93,2013
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Grass/Shrub,8.11,2013
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Pasture,3.47,2013
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Tree Cover,28.1,2013
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Barren,0.01,2016
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Beaches/Dunes,0.01,2016
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Cropland,0.24,2016
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Developed,0,2016
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Estuarine Wetlands,0,2016
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Freshwater Wetlands,22.93,2016
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Grass/Shrub,8.05,2016
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Pasture,3.47,2016
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Tree Cover,28.16,2016
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Barren,0.01,2019
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Beaches/Dunes,0.01,2019
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Cropland,0.24,2019
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Developed,0,2019
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Estuarine Wetlands,0.01,2019
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Freshwater Wetlands,22.93,2019
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Grass/Shrub,7.94,2019
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Pasture,3.46,2019
Terrestrial,KIPAHULU,Kīpahulu,kipahulu,Maui,maui,Tree Cover,28.32,2019
Terrestrial,HANA,Hāna,hana,Maui,maui,Barren,0.09,2013
Terrestrial,HANA,Hāna,hana,Maui,maui,Beaches/Dunes,0.02,2013
Terrestrial,HANA,Hāna,hana,Maui,maui,Cropland,0.34,2013
Terrestrial,HANA,Hāna,hana,Maui,maui,Developed,0.44,2013
Terrestrial,HANA,Hāna,hana,Maui,maui,Estuarine Wetlands,0.02,2013
Terrestrial,HANA,Hāna,hana,Maui,maui,Freshwater Wetlands,37.44,2013
Terrestrial,HANA,Hāna,hana,Maui,maui,Grass/Shrub,17.33,2013
Terrestrial,HANA,Hāna,hana,Maui,maui,Pasture,9.96,2013
Terrestrial,HANA,Hāna,hana,Maui,maui,Tree Cover,30.82,2013
Terrestrial,HANA,Hāna,hana,Maui,maui,Barren,0.09,2016
Terrestrial,HANA,Hāna,hana,Maui,maui,Beaches/Dunes,0.02,2016
Terrestrial,HANA,Hāna,hana,Maui,maui,Cropland,0.34,2016
Terrestrial,HANA,Hāna,hana,Maui,maui,Developed,0.43,2016
Terrestrial,HANA,Hāna,hana,Maui,maui,Estuarine Wetlands,0.02,2016
Terrestrial,HANA,Hāna,hana,Maui,maui,Freshwater Wetlands,37.44,2016
Terrestrial,HANA,Hāna,hana,Maui,maui,Grass/Shrub,16.9,2016
Terrestrial,HANA,Hāna,hana,Maui,maui,Pasture,9.96,2016
Terrestrial,HANA,Hāna,hana,Maui,maui,Tree Cover,31.26,2016
Terrestrial,HANA,Hāna,hana,Maui,maui,Barren,0.08,2019
Terrestrial,HANA,Hāna,hana,Maui,maui,Beaches/Dunes,0.02,2019
Terrestrial,HANA,Hāna,hana,Maui,maui,Cropland,0.76,2019
Terrestrial,HANA,Hāna,hana,Maui,maui,Developed,0.41,2019
Terrestrial,HANA,Hāna,hana,Maui,maui,Estuarine Wetlands,0.05,2019
Terrestrial,HANA,Hāna,hana,Maui,maui,Freshwater Wetlands,37.44,2019
Terrestrial,HANA,Hāna,hana,Maui,maui,Grass/Shrub,16.47,2019
Terrestrial,HANA,Hāna,hana,Maui,maui,Pasture,10.3,2019
Terrestrial,HANA,Hāna,hana,Maui,maui,Tree Cover,30.91,2019
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Barren,13.72,2013
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Beaches/Dunes,0.03,2013
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Cropland,0.13,2013
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Developed,0.01,2013
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Estuarine Wetlands,0.46,2013
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Freshwater Wetlands,124.9,2013
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Grass/Shrub,27.69,2013
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Pasture,2.32,2013
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Tree Cover,74.58,2013
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Barren,13.71,2016
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Beaches/Dunes,0.03,2016
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Cropland,0.13,2016
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Developed,0.01,2016
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Estuarine Wetlands,0.48,2016
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Freshwater Wetlands,124.9,2016
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Grass/Shrub,27.68,2016
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Pasture,2.32,2016
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Tree Cover,74.61,2016
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Barren,13.65,2019
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Beaches/Dunes,0.03,2019
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Cropland,0.12,2019
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Developed,0.01,2019
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Estuarine Wetlands,0.48,2019
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Freshwater Wetlands,124.9,2019
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Grass/Shrub,27.63,2019
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Pasture,2.32,2019
Terrestrial,KOOLAU MAU,Ko‘olau,koolau,Maui,maui,Tree Cover,74.7,2019
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Barren,0.21,2013
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Beaches/Dunes,0.05,2013
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Cropland,1.91,2013
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Developed,3.99,2013
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Estuarine Wetlands,0.08,2013
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Freshwater Wetlands,37.84,2013
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Grass/Shrub,16.7,2013
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Pasture,46.75,2013
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Tree Cover,53.87,2013
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Barren,0.21,2016
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Beaches/Dunes,0.05,2016
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Cropland,1.91,2016
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Developed,3.96,2016
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Estuarine Wetlands,0.08,2016
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Freshwater Wetlands,37.84,2016
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Grass/Shrub,16.28,2016
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Pasture,46.75,2016
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Tree Cover,54.29,2016
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Barren,0.16,2019
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Beaches/Dunes,0.05,2019
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Cropland,0.52,2019
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Developed,4.21,2019
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Estuarine Wetlands,0.1,2019
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Freshwater Wetlands,37.84,2019
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Grass/Shrub,16.66,2019
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Pasture,47.1,2019
Terrestrial,HAMAKUALOA,Hāmākualoa,hamakualoa,Maui,maui,Tree Cover,54.47,2019
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Barren,0.18,2013
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Beaches/Dunes,0.24,2013
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Cropland,94.49,2013
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Developed,12.73,2013
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Estuarine Wetlands,0.12,2013
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Freshwater Wetlands,0.55,2013
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Grass/Shrub,25.63,2013
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Pasture,35.66,2013
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Tree Cover,7.19,2013
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Barren,0.17,2016
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Beaches/Dunes,0.24,2016
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Cropland,94.49,2016
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Developed,12.83,2016
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Estuarine Wetlands,0.11,2016
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Freshwater Wetlands,0.55,2016
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Grass/Shrub,25.22,2016
Terrestrial,HAMAKUAPOKO,Hāmākuapoko,hamakuapoko,Maui,maui,Pasture,35.66,2016
