"year","county","area_id","ecosystem_type","species_group","exchange_value","withheld"
2014,"Oahu",400,"Reef","Pelagics",0,FALSE
2014,"Oahu",400,"Open Ocean","Pelagics",733.296016972803,FALSE
2014,"Oahu",400,"All Ecosystems","All Species",64768.311859648,FALSE
2014,"Oahu",400,"Open Ocean","All Species",1134.37593133854,FALSE
2014,"Oahu",400,"Reef","All Species",63633.9359283022,FALSE
2014,"Oahu",401,"All Ecosystems","Deep 7 Bottomfish",4904.59045372437,FALSE
2014,"Oahu",401,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",401,"Open Ocean","Deep 7 Bottomfish",4904.59045372437,FALSE
2014,"Oahu",401,"All Ecosystems","Shallow Bottomfish",20732.2331289629,FALSE
2014,"Oahu",401,"Reef","Shallow Bottomfish",16171.5878246235,FALSE
2014,"Oahu",401,"Open Ocean","Shallow Bottomfish",4560.64530433936,FALSE
2014,"Oahu",401,"All Ecosystems","Reef-Associated",290256.690415298,FALSE
2014,"Oahu",401,"Reef","Reef-Associated",290256.690415298,FALSE
2014,"Oahu",401,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",401,"All Ecosystems","Pelagics",1386.1622950071,FALSE
2014,"Oahu",401,"Reef","Pelagics",0,FALSE
2014,"Oahu",401,"Open Ocean","Pelagics",1386.1622950071,FALSE
2014,"Oahu",401,"All Ecosystems","All Species",317279.676292993,FALSE
2014,"Oahu",401,"Open Ocean","All Species",10851.3980530708,FALSE
2014,"Oahu",401,"Reef","All Species",306428.278239922,FALSE
2014,"Oahu",402,"All Ecosystems","Deep 7 Bottomfish",388.361961132535,FALSE
2014,"Oahu",402,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",402,"Open Ocean","Deep 7 Bottomfish",388.361961132535,FALSE
2014,"Oahu",402,"All Ecosystems","Shallow Bottomfish",6106.65434787903,FALSE
2014,"Oahu",402,"Reef","Shallow Bottomfish",4154.30529604222,FALSE
2014,"Oahu",402,"Open Ocean","Shallow Bottomfish",1952.34905183682,FALSE
2014,"Oahu",402,"All Ecosystems","Reef-Associated",244093.109787903,FALSE
2014,"Oahu",402,"Reef","Reef-Associated",244093.109787903,FALSE
2014,"Oahu",402,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",402,"All Ecosystems","Pelagics",729.486187233611,FALSE
2014,"Oahu",402,"Reef","Pelagics",0,FALSE
2014,"Oahu",402,"Open Ocean","Pelagics",729.486187233611,FALSE
2014,"Oahu",402,"All Ecosystems","All Species",251317.612284149,FALSE
2014,"Oahu",402,"Open Ocean","All Species",3070.19720020296,FALSE
2014,"Oahu",402,"Reef","All Species",248247.415083946,FALSE
2014,"Oahu",403,"All Ecosystems","Deep 7 Bottomfish",4695.90438786279,FALSE
2014,"Oahu",403,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",403,"Open Ocean","Deep 7 Bottomfish",4695.90438786279,FALSE
2014,"Oahu",403,"All Ecosystems","Shallow Bottomfish",29111.0682229348,FALSE
2014,"Oahu",403,"Reef","Shallow Bottomfish",17430.8633034138,FALSE
2014,"Oahu",403,"Open Ocean","Shallow Bottomfish",11680.204919521,FALSE
2014,"Oahu",403,"All Ecosystems","Reef-Associated",536737.601371458,FALSE
2014,"Oahu",403,"Reef","Reef-Associated",536737.601371458,FALSE
2014,"Oahu",403,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",403,"All Ecosystems","Pelagics",20683.7734629694,FALSE
2014,"Oahu",403,"Reef","Pelagics",0,FALSE
2014,"Oahu",403,"Open Ocean","Pelagics",20683.7734629694,FALSE
2014,"Oahu",403,"All Ecosystems","All Species",591228.347445225,FALSE
2014,"Oahu",403,"Open Ocean","All Species",37059.8827703532,FALSE
2014,"Oahu",403,"Reef","All Species",554168.464674872,FALSE
2014,"Oahu",404,"All Ecosystems","Deep 7 Bottomfish",4571.44139790948,FALSE
2014,"Oahu",404,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",404,"Open Ocean","Deep 7 Bottomfish",4571.44139790948,FALSE
2014,"Oahu",404,"All Ecosystems","Shallow Bottomfish",11317.0696143698,FALSE
2014,"Oahu",404,"Reef","Shallow Bottomfish",5166.85089880252,FALSE
2014,"Oahu",404,"Open Ocean","Shallow Bottomfish",6150.21871556728,FALSE
2014,"Oahu",404,"All Ecosystems","Reef-Associated",172059.348161417,FALSE
2014,"Oahu",404,"Reef","Reef-Associated",172059.348161417,FALSE
2014,"Oahu",404,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",404,"All Ecosystems","Pelagics",1685.56103612746,FALSE
2014,"Oahu",404,"Reef","Pelagics",0,FALSE
2014,"Oahu",404,"Open Ocean","Pelagics",1685.56103612746,FALSE
2014,"Oahu",404,"All Ecosystems","All Species",189633.4229823,FALSE
2014,"Oahu",404,"Open Ocean","All Species",12407.2211496042,FALSE
2014,"Oahu",404,"Reef","All Species",177226.199060219,FALSE
2014,"Oahu",405,"All Ecosystems","Deep 7 Bottomfish",24326.4317581693,FALSE
2014,"Oahu",405,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",405,"Open Ocean","Deep 7 Bottomfish",24326.4317581693,FALSE
2014,"Oahu",405,"All Ecosystems","Shallow Bottomfish",14561.1538699411,FALSE
2014,"Oahu",405,"Reef","Shallow Bottomfish",9281.34133001015,FALSE
2014,"Oahu",405,"Open Ocean","Shallow Bottomfish",5279.81253993099,FALSE
2014,"Oahu",405,"All Ecosystems","Reef-Associated",76802.6296598183,FALSE
2014,"Oahu",405,"Reef","Reef-Associated",76802.6296598183,FALSE
2014,"Oahu",405,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",405,"All Ecosystems","Pelagics",271.690888471687,FALSE
2014,"Oahu",405,"Reef","Pelagics",0,FALSE
2014,"Oahu",405,"Open Ocean","Pelagics",271.690888471687,FALSE
2014,"Oahu",405,"All Ecosystems","All Species",115961.961764,FALSE
2014,"Oahu",405,"Open Ocean","All Species",29877.9351865719,FALSE
2014,"Oahu",405,"Reef","All Species",86083.9709898285,FALSE
2014,"Oahu",406,"All Ecosystems","Deep 7 Bottomfish",1525.37348589405,FALSE
2014,"Oahu",406,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",406,"Open Ocean","Deep 7 Bottomfish",1525.37348589405,FALSE
2014,"Oahu",406,"All Ecosystems","Shallow Bottomfish",4486.99499768622,FALSE
2014,"Oahu",406,"Reef","Shallow Bottomfish",2029.26331421149,FALSE
2014,"Oahu",406,"Open Ocean","Shallow Bottomfish",2457.73168347473,FALSE
2014,"Oahu",406,"All Ecosystems","Reef-Associated",61823.8811890197,FALSE
2014,"Oahu",406,"Reef","Reef-Associated",61823.8811890197,FALSE
2014,"Oahu",406,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",406,"All Ecosystems","Pelagics",852.786131520196,FALSE
2014,"Oahu",406,"Reef","Pelagics",0,FALSE
2014,"Oahu",406,"Open Ocean","Pelagics",852.786131520196,FALSE
2014,"Oahu",406,"All Ecosystems","All Species",68689.3584122,FALSE
2014,"Oahu",406,"Open Ocean","All Species",4835.89130088898,FALSE
2014,"Oahu",406,"Reef","All Species",63853.1445032312,FALSE
2014,"Oahu",407,"All Ecosystems","Deep 7 Bottomfish",13550.5571016846,FALSE
2014,"Oahu",407,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",407,"Open Ocean","Deep 7 Bottomfish",13550.5571016846,FALSE
2014,"Oahu",407,"All Ecosystems","Shallow Bottomfish",6867.12006454232,FALSE
2014,"Oahu",407,"Reef","Shallow Bottomfish",5323.24203341587,FALSE
2014,"Oahu",407,"Open Ocean","Shallow Bottomfish",1543.87803112645,FALSE
2014,"Oahu",407,"All Ecosystems","Reef-Associated",199564.272797625,FALSE
2014,"Oahu",407,"Reef","Reef-Associated",199564.272797625,FALSE
2014,"Oahu",407,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",407,"All Ecosystems","Pelagics",75.0421009234829,FALSE
2014,"Oahu",407,"Reef","Pelagics",0,FALSE
2014,"Oahu",407,"Open Ocean","Pelagics",75.0421009234829,FALSE
2014,"Oahu",407,"All Ecosystems","All Species",2256.99264776,FALSE
2014,"Oahu",407,"Open Ocean","All Species",15169.4772337345,FALSE
2014,"Oahu",407,"Reef","All Species",204887.514831041,FALSE
2014,"Oahu",408,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2014,"Oahu",408,"Reef","Deep 7 Bottomfish",NA,TRUE
2014,"Oahu",408,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2014,"Oahu",408,"All Ecosystems","Shallow Bottomfish",2122.47038035316,FALSE
2014,"Oahu",408,"Reef","Shallow Bottomfish",799.44436143698,FALSE
2014,"Oahu",408,"Open Ocean","Shallow Bottomfish",1323.02601891618,FALSE
2014,"Oahu",408,"All Ecosystems","Reef-Associated",64146.7758572661,FALSE
2014,"Oahu",408,"Reef","Reef-Associated",64146.7758572661,FALSE
2014,"Oahu",408,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",408,"All Ecosystems","Pelagics",417.157114877208,FALSE
2014,"Oahu",408,"Reef","Pelagics",0,FALSE
2014,"Oahu",408,"Open Ocean","Pelagics",417.157114877208,FALSE
2014,"Oahu",408,"All Ecosystems","All Species",66686.433524964,FALSE
2014,"Oahu",408,"Open Ocean","All Species",1740.18313379338,FALSE
2014,"Oahu",408,"Reef","All Species",64946.2202187031,FALSE
2014,"Oahu",409,"All Ecosystems","Deep 7 Bottomfish",3434.42987314796,FALSE
2014,"Oahu",409,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",409,"Open Ocean","Deep 7 Bottomfish",3434.42987314796,FALSE
2014,"Oahu",409,"All Ecosystems","Shallow Bottomfish",5309.54780596712,FALSE
2014,"Oahu",409,"Reef","Shallow Bottomfish",3615.07823097219,FALSE
2014,"Oahu",409,"Open Ocean","Shallow Bottomfish",1694.46957499493,FALSE
2014,"Oahu",409,"All Ecosystems","Reef-Associated",78964.8824325756,FALSE
2014,"Oahu",409,"Reef","Reef-Associated",78964.8824325756,FALSE
2014,"Oahu",409,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",409,"All Ecosystems","Pelagics",1331.90108357012,FALSE
2014,"Oahu",409,"Reef","Pelagics",0,FALSE
2014,"Oahu",409,"Open Ocean","Pelagics",1331.90108357012,FALSE
2014,"Oahu",409,"All Ecosystems","All Species",894.761195268,FALSE
2014,"Oahu",409,"Open Ocean","All Species",6460.80053171301,FALSE
2014,"Oahu",409,"Reef","All Species",82579.9606635478,FALSE
2014,"Oahu",420,"All Ecosystems","Deep 7 Bottomfish",219.915809316014,FALSE
2014,"Oahu",420,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",420,"Open Ocean","Deep 7 Bottomfish",219.915809316014,FALSE
2014,"Oahu",420,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2014,"Oahu",420,"Reef","Shallow Bottomfish",NA,TRUE
2014,"Oahu",420,"Open Ocean","Shallow Bottomfish",NA,TRUE
2014,"Oahu",420,"All Ecosystems","Reef-Associated",0,FALSE
2014,"Oahu",420,"Reef","Reef-Associated",0,FALSE
2014,"Oahu",420,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",420,"All Ecosystems","Pelagics",15116.5577762837,FALSE
2014,"Oahu",420,"Reef","Pelagics",0,FALSE
2014,"Oahu",420,"Open Ocean","Pelagics",15116.5577762837,FALSE
2014,"Oahu",420,"All Ecosystems","All Species",15336.4735855998,FALSE
2014,"Oahu",420,"Open Ocean","All Species",15336.4735855998,FALSE
2014,"Oahu",420,"Reef","All Species",0,FALSE
2014,"Oahu",421,"All Ecosystems","Deep 7 Bottomfish",266.706407042825,FALSE
2014,"Oahu",421,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",421,"Open Ocean","Deep 7 Bottomfish",266.706407042825,FALSE
2014,"Oahu",421,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2014,"Oahu",421,"Reef","Shallow Bottomfish",NA,TRUE
2014,"Oahu",421,"Open Ocean","Shallow Bottomfish",NA,TRUE
2014,"Oahu",421,"All Ecosystems","Reef-Associated",0,FALSE
2014,"Oahu",421,"Reef","Reef-Associated",0,FALSE
2014,"Oahu",421,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",421,"All Ecosystems","Pelagics",69245.0024193221,FALSE
2014,"Oahu",421,"Reef","Pelagics",0,FALSE
2014,"Oahu",421,"Open Ocean","Pelagics",69245.0024193221,FALSE
2014,"Oahu",421,"All Ecosystems","All Species",69511.78826365,FALSE
2014,"Oahu",421,"Open Ocean","All Species",69511.708826365,FALSE
2014,"Oahu",421,"Reef","All Species",0,FALSE
2014,"Oahu",422,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2014,"Oahu",422,"Reef","Deep 7 Bottomfish",NA,TRUE
2014,"Oahu",422,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2014,"Oahu",422,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2014,"Oahu",422,"Reef","Shallow Bottomfish",NA,TRUE
2014,"Oahu",422,"Open Ocean","Shallow Bottomfish",NA,TRUE
2014,"Oahu",422,"All Ecosystems","Reef-Associated",7072.71037649685,FALSE
2014,"Oahu",422,"Reef","Reef-Associated",7072.71037649685,FALSE
2014,"Oahu",422,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",422,"All Ecosystems","Pelagics",82623.8160369901,FALSE
2014,"Oahu",422,"Reef","Pelagics",0,FALSE
2014,"Oahu",422,"Open Ocean","Pelagics",82623.8160369901,FALSE
2014,"Oahu",422,"All Ecosystems","All Species",89696.526413487,FALSE
2014,"Oahu",422,"Open Ocean","All Species",82623.8160369901,FALSE
2014,"Oahu",422,"Reef","All Species",7072.71037649685,FALSE
2014,"Oahu",423,"All Ecosystems","Deep 7 Bottomfish",12764.4750598742,FALSE
2014,"Oahu",423,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",423,"Open Ocean","Deep 7 Bottomfish",12764.4750598742,FALSE
2014,"Oahu",423,"All Ecosystems","Shallow Bottomfish",3131.3294215547,FALSE
2014,"Oahu",423,"Reef","Shallow Bottomfish",1461.13720316623,FALSE
2014,"Oahu",423,"Open Ocean","Shallow Bottomfish",1670.19221838847,FALSE
2014,"Oahu",423,"All Ecosystems","Reef-Associated",9340.30930907246,FALSE
2014,"Oahu",423,"Reef","Reef-Associated",9340.30930907246,FALSE
2014,"Oahu",423,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",423,"All Ecosystems","Pelagics",161830.368730439,FALSE
2014,"Oahu",423,"Reef","Pelagics",0,FALSE
2014,"Oahu",423,"Open Ocean","Pelagics",161830.368730439,FALSE
2014,"Oahu",423,"All Ecosystems","All Species",18766.48252941,FALSE
2014,"Oahu",423,"Open Ocean","All Species",176265.036008702,FALSE
2014,"Oahu",423,"Reef","All Species",10801.4465122387,FALSE
2014,"Oahu",424,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2014,"Oahu",424,"Reef","Deep 7 Bottomfish",NA,TRUE
2014,"Oahu",424,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2014,"Oahu",424,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2014,"Oahu",424,"Reef","Shallow Bottomfish",NA,TRUE
2014,"Oahu",424,"Open Ocean","Shallow Bottomfish",NA,TRUE
2014,"Oahu",424,"All Ecosystems","Reef-Associated",2809.76109976152,FALSE
2014,"Oahu",424,"Reef","Reef-Associated",2809.76109976152,FALSE
2014,"Oahu",424,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",424,"All Ecosystems","Pelagics",24053.1637944338,FALSE
2014,"Oahu",424,"Reef","Pelagics",0,FALSE
2014,"Oahu",424,"Open Ocean","Pelagics",24053.1637944338,FALSE
2014,"Oahu",424,"All Ecosystems","All Species",26862.9248941953,FALSE
2014,"Oahu",424,"Open Ocean","All Species",24053.1637944338,FALSE
2014,"Oahu",424,"Reef","All Species",2809.76109976152,FALSE
2014,"Oahu",425,"All Ecosystems","Deep 7 Bottomfish",2888.38359767607,FALSE
2014,"Oahu",425,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",425,"Open Ocean","Deep 7 Bottomfish",2888.38359767607,FALSE
2014,"Oahu",425,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2014,"Oahu",425,"Reef","Shallow Bottomfish",NA,TRUE
2014,"Oahu",425,"Open Ocean","Shallow Bottomfish",NA,TRUE
2014,"Oahu",425,"All Ecosystems","Reef-Associated",353.635518824843,FALSE
2014,"Oahu",425,"Reef","Reef-Associated",353.635518824843,FALSE
2014,"Oahu",425,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",425,"All Ecosystems","Pelagics",108918.414268064,FALSE
2014,"Oahu",425,"Reef","Pelagics",0,FALSE
2014,"Oahu",425,"Open Ocean","Pelagics",108918.414268064,FALSE
2014,"Oahu",425,"All Ecosystems","All Species",11216.433384565,FALSE
2014,"Oahu",425,"Open Ocean","All Species",111806.79786574,FALSE
2014,"Oahu",425,"Reef","All Species",353.635518824843,FALSE
2014,"Oahu",426,"All Ecosystems","Deep 7 Bottomfish",6281.63774482443,FALSE
2014,"Oahu",426,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",426,"Open Ocean","Deep 7 Bottomfish",6281.63774482443,FALSE
2014,"Oahu",426,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2014,"Oahu",426,"Reef","Shallow Bottomfish",NA,TRUE
2014,"Oahu",426,"Open Ocean","Shallow Bottomfish",NA,TRUE
2014,"Oahu",426,"All Ecosystems","Reef-Associated",0,FALSE
2014,"Oahu",426,"Reef","Reef-Associated",0,FALSE
2014,"Oahu",426,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",426,"All Ecosystems","Pelagics",20532.8734187944,FALSE
2014,"Oahu",426,"Reef","Pelagics",0,FALSE
2014,"Oahu",426,"Open Ocean","Pelagics",20532.8734187944,FALSE
2014,"Oahu",426,"All Ecosystems","All Species",26814.5111636189,FALSE
2014,"Oahu",426,"Open Ocean","All Species",26814.5111636189,FALSE
2014,"Oahu",426,"Reef","All Species",0,FALSE
2014,"Oahu",427,"All Ecosystems","Deep 7 Bottomfish",6452.42342652729,FALSE
2014,"Oahu",427,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",427,"Open Ocean","Deep 7 Bottomfish",6452.42342652729,FALSE
2014,"Oahu",427,"All Ecosystems","Shallow Bottomfish",1977.25582139233,FALSE
2014,"Oahu",427,"Reef","Shallow Bottomfish",1429.39680730668,FALSE
2014,"Oahu",427,"Open Ocean","Shallow Bottomfish",547.859014085651,FALSE
2014,"Oahu",427,"All Ecosystems","Reef-Associated",201.758369687437,FALSE
2014,"Oahu",427,"Reef","Reef-Associated",201.758369687437,FALSE
2014,"Oahu",427,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",427,"All Ecosystems","Pelagics",72568.2822660037,FALSE
2014,"Oahu",427,"Reef","Pelagics",0,FALSE
2014,"Oahu",427,"Open Ocean","Pelagics",72568.2822660037,FALSE
2014,"Oahu",427,"All Ecosystems","All Species",81199.719883618,FALSE
2014,"Oahu",427,"Open Ocean","All Species",79568.5647066167,FALSE
2014,"Oahu",427,"Reef","All Species",1631.15517699411,FALSE
2014,"Oahu",428,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2014,"Oahu",428,"Reef","Deep 7 Bottomfish",NA,TRUE
2014,"Oahu",428,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2014,"Oahu",428,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2014,"Oahu",428,"Reef","Shallow Bottomfish",NA,TRUE
2014,"Oahu",428,"Open Ocean","Shallow Bottomfish",NA,TRUE
2014,"Oahu",428,"All Ecosystems","Reef-Associated",0,FALSE
2014,"Oahu",428,"Reef","Reef-Associated",0,FALSE
2014,"Oahu",428,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",428,"All Ecosystems","Pelagics",29896.003345342,FALSE
2014,"Oahu",428,"Reef","Pelagics",0,FALSE
2014,"Oahu",428,"Open Ocean","Pelagics",29896.003345342,FALSE
2014,"Oahu",428,"All Ecosystems","All Species",29896.3345342,FALSE
2014,"Oahu",428,"Open Ocean","All Species",29896.003345342,FALSE
2014,"Oahu",428,"Reef","All Species",0,FALSE
2014,"Oahu",429,"All Ecosystems","Deep 7 Bottomfish",25076.0171337528,FALSE
2014,"Oahu",429,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Oahu",429,"Open Ocean","Deep 7 Bottomfish",25076.0171337528,FALSE
2014,"Oahu",429,"All Ecosystems","Shallow Bottomfish",4909.42100263852,FALSE
2014,"Oahu",429,"Reef","Shallow Bottomfish",1935.44481834788,FALSE
2014,"Oahu",429,"Open Ocean","Shallow Bottomfish",2973.97618429064,FALSE
2014,"Oahu",429,"All Ecosystems","Reef-Associated",1742.79705449564,FALSE
2014,"Oahu",429,"Reef","Reef-Associated",1742.79705449564,FALSE
2014,"Oahu",429,"Open Ocean","Reef-Associated",0,FALSE
2014,"Oahu",429,"All Ecosystems","Pelagics",5523.48345925513,FALSE
2014,"Oahu",429,"Reef","Pelagics",0,FALSE
2014,"Oahu",429,"Open Ocean","Pelagics",5523.48345925513,FALSE
2014,"Oahu",429,"All Ecosystems","All Species",37251.718651421,FALSE
2014,"Oahu",429,"Open Ocean","All Species",33573.4767772986,FALSE
2014,"Oahu",429,"Reef","All Species",3678.24187284352,FALSE
2014,"Kauai",500,"All Ecosystems","Deep 7 Bottomfish",10744.214647605,FALSE
2014,"Kauai",500,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Kauai",500,"Open Ocean","Deep 7 Bottomfish",10744.214647605,FALSE
2014,"Kauai",500,"All Ecosystems","Shallow Bottomfish",25438.5575263852,FALSE
2014,"Kauai",500,"Reef","Shallow Bottomfish",13923.0640138015,FALSE
2014,"Kauai",500,"Open Ocean","Shallow Bottomfish",11515.4935125837,FALSE
2014,"Kauai",500,"All Ecosystems","Reef-Associated",67301.5873174345,FALSE
2014,"Kauai",500,"Reef","Reef-Associated",67301.5873174345,FALSE
2014,"Kauai",500,"Open Ocean","Reef-Associated",0,FALSE
2014,"Kauai",500,"All Ecosystems","Pelagics",15847.9155874264,FALSE
2014,"Kauai",500,"Reef","Pelagics",0,FALSE
2014,"Kauai",500,"Open Ocean","Pelagics",15847.9155874264,FALSE
2014,"Kauai",500,"All Ecosystems","All Species",119332.27578851,FALSE
2014,"Kauai",500,"Open Ocean","All Species",38107.6237476152,FALSE
2014,"Kauai",500,"Reef","All Species",81224.651331236,FALSE
2014,"Kauai",501,"All Ecosystems","Deep 7 Bottomfish",3290.63735741831,FALSE
2014,"Kauai",501,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Kauai",501,"Open Ocean","Deep 7 Bottomfish",3290.63735741831,FALSE
2014,"Kauai",501,"All Ecosystems","Shallow Bottomfish",5894.39362695352,FALSE
2014,"Kauai",501,"Reef","Shallow Bottomfish",1686.04971077735,FALSE
2014,"Kauai",501,"Open Ocean","Shallow Bottomfish",4208.34391617617,FALSE
2014,"Kauai",501,"All Ecosystems","Reef-Associated",66697.8126838847,FALSE
2014,"Kauai",501,"Reef","Reef-Associated",66697.8126838847,FALSE
2014,"Kauai",501,"Open Ocean","Reef-Associated",0,FALSE
2014,"Kauai",501,"All Ecosystems","Pelagics",6836.0941110209,FALSE
2014,"Kauai",501,"Reef","Pelagics",0,FALSE
2014,"Kauai",501,"Open Ocean","Pelagics",6836.0941110209,FALSE
2014,"Kauai",501,"All Ecosystems","All Species",82718.9377792775,FALSE
2014,"Kauai",501,"Open Ocean","All Species",14335.0753846154,FALSE
2014,"Kauai",501,"Reef","All Species",68383.8623946621,FALSE
2014,"Kauai",502,"All Ecosystems","Deep 7 Bottomfish",NA,TRUE
2014,"Kauai",502,"Reef","Deep 7 Bottomfish",NA,TRUE
2014,"Kauai",502,"Open Ocean","Deep 7 Bottomfish",NA,TRUE
2014,"Kauai",502,"All Ecosystems","Shallow Bottomfish",NA,TRUE
2014,"Kauai",502,"Reef","Shallow Bottomfish",NA,TRUE
2014,"Kauai",502,"Open Ocean","Shallow Bottomfish",NA,TRUE
2014,"Kauai",502,"All Ecosystems","Reef-Associated",0,FALSE
2014,"Kauai",502,"Reef","Reef-Associated",0,FALSE
2014,"Kauai",502,"Open Ocean","Reef-Associated",0,FALSE
2014,"Kauai",502,"All Ecosystems","Pelagics",3124.80561497869,FALSE
2014,"Kauai",502,"Reef","Pelagics",0,FALSE
2014,"Kauai",502,"Open Ocean","Pelagics",3124.80561497869,FALSE
2014,"Kauai",502,"All Ecosystems","All Species",3124.8561497869,FALSE
2014,"Kauai",502,"Open Ocean","All Species",3124.80561497869,FALSE
2014,"Kauai",502,"Reef","All Species",0,FALSE
2014,"Kauai",503,"All Ecosystems","Deep 7 Bottomfish",1333.27548102293,FALSE
2014,"Kauai",503,"Reef","Deep 7 Bottomfish",0,FALSE
2014,"Kauai",503,"Open Ocean","Deep 7 Bottomfish",1333.27548102293,FALSE
